bsk_id,bsk_name_x,block_mun_id,service_id,usage_count,unique_customers,service_name,rank_in_block
346,PURBASTHALI - II,256,392,1970,1232,Modify - Add member / FPS of Ration Card Holder,2
346,PURBASTHALI - II,256,4,1534,793,Application for Income Certificates,3
346,PURBASTHALI - II,256,352,1359,879,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
346,PURBASTHALI - II,256,126,1226,773,Apply - New Digital Ration Card,5
346,PURBASTHALI - II,256,128,1155,734,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
347,RAINA - I,247,4,2035,924,Application for Income Certificates,1
347,RAINA - I,247,358,1909,306,Search - Download of e-Ration Card,2
347,RAINA - I,247,6,1234,344,Caste Certificate,3
347,RAINA - I,247,199,982,338,Apply - Payment of WBSEDCL Electricity Bill,4
347,RAINA - I,247,478,617,215,Apply - Ordinary Residencial Certificate,5
347,RAINA - I,247,172,424,107,Search - Property Information,6
348,RAINA - II,248,128,1954,1439,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
348,RAINA - II,248,127,1948,1558,Search - Application Status of Digital Ration Card Application,2
348,RAINA - II,248,352,1786,1284,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
348,RAINA - II,248,392,1418,1070,Modify - Add member / FPS of Ration Card Holder,4
348,RAINA - II,248,126,1032,808,Apply - New Digital Ration Card,5
348,RAINA - II,248,6,1009,556,Caste Certificate,6
349,BHAGAWANPUR-I BDO,274,367,3292,251,Search - GRN Information,1
349,BHAGAWANPUR-I BDO,274,4,3222,399,Application for Income Certificates,2
349,BHAGAWANPUR-I BDO,274,164,1802,226,Apply - Samajik Suraksha Yojana Application ,3
349,BHAGAWANPUR-I BDO,274,392,1758,201,Modify - Add member / FPS of Ration Card Holder,4
349,BHAGAWANPUR-I BDO,274,119,1387,176,Payment - Tax or Fees,5
349,BHAGAWANPUR-I BDO,274,470,998,139,Payment - e-Payment Stamp Duty & Registration Fees,6
350,BHAGAWANPUR-II BDO,279,352,1398,434,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
350,BHAGAWANPUR-II BDO,279,392,715,181,Modify - Add member / FPS of Ration Card Holder,2
350,BHAGAWANPUR-II BDO,279,199,677,259,Apply - Payment of WBSEDCL Electricity Bill,3
350,BHAGAWANPUR-II BDO,279,358,540,176,Search - Download of e-Ration Card,4
350,BHAGAWANPUR-II BDO,279,127,443,137,Search - Application Status of Digital Ration Card Application,5
350,BHAGAWANPUR-II BDO,279,128,441,124,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
351,NANDIGRAM-III/CHANDIPUR BDO,266,352,4553,2539,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
351,NANDIGRAM-III/CHANDIPUR BDO,266,164,3895,2107,Apply - Samajik Suraksha Yojana Application ,2
351,NANDIGRAM-III/CHANDIPUR BDO,266,408,3219,2210,Search - Status of Application of Swasthya Sathi Card,3
351,NANDIGRAM-III/CHANDIPUR BDO,266,127,2081,1492,Search - Application Status of Digital Ration Card Application,4
351,NANDIGRAM-III/CHANDIPUR BDO,266,169,1830,1229,Apply - ROR Application ,5
351,NANDIGRAM-III/CHANDIPUR BDO,266,358,1821,1236,Search - Download of e-Ration Card,6
352,CONTAI-I BDO,282,408,3041,420,Search - Status of Application of Swasthya Sathi Card,1
352,CONTAI-I BDO,282,382,1807,238,Status of Application (Krishak Bandhu),2
352,CONTAI-I BDO,282,4,1036,310,Application for Income Certificates,3
352,CONTAI-I BDO,282,69,877,225,Apply - Krishak Bandhu Scheme,4
352,CONTAI-I BDO,282,137,737,180,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form  B),5
352,CONTAI-I BDO,282,405,616,155,Modify - Member Name Correction after Receiving Card (Form  C),6
353,CONTAI-III BDO,284,86,2878,355,Search - Price Information,1
353,CONTAI-III BDO,284,128,2566,360,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
353,CONTAI-III BDO,284,4,2372,330,Application for Income Certificates,3
353,CONTAI-III BDO,284,408,1611,247,Search - Status of Application of Swasthya Sathi Card,4
353,CONTAI-III BDO,284,151,1510,271,Apply - Local Residence (Domicile) Certificate,5
353,CONTAI-III BDO,284,502,1041,214,Apply - Bhabishyat Credit Card Scheme (WBBCCS),6
354,CONTAI-II/DESHAPRAN BDO,283,4,735,482,Application for Income Certificates,1
354,CONTAI-II/DESHAPRAN BDO,283,164,638,439,Apply - Samajik Suraksha Yojana Application ,2
354,CONTAI-II/DESHAPRAN BDO,283,169,345,255,Apply - ROR Application ,3
354,CONTAI-II/DESHAPRAN BDO,283,267,338,237,Info - Old Age Pension Scheme,4
354,CONTAI-II/DESHAPRAN BDO,283,406,302,247,Apply- Addition of New Member after Receiving Card (Form  A),5
354,CONTAI-II/DESHAPRAN BDO,283,85,301,259,Apply - Sufal Bangla Individual Enrollment Form,6
355,EGRA-I BDO,275,267,3997,3238,Info - Old Age Pension Scheme,1
355,EGRA-I BDO,275,470,1725,1538,Payment - e-Payment Stamp Duty & Registration Fees,2
355,EGRA-I BDO,275,4,1637,1350,Application for Income Certificates,3
355,EGRA-I BDO,275,128,924,879,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
355,EGRA-I BDO,275,408,723,670,Search - Status of Application of Swasthya Sathi Card,5
355,EGRA-I BDO,275,352,701,666,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
356,EGRA-II BDO,276,199,2847,130,Apply - Payment of WBSEDCL Electricity Bill,1
356,EGRA-II BDO,276,165,1576,84,Apply - Yuvashree Scheme Application ,2
356,EGRA-II BDO,276,69,1112,245,Apply - Krishak Bandhu Scheme,3
356,EGRA-II BDO,276,128,593,52,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
356,EGRA-II BDO,276,352,510,40,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
356,EGRA-II BDO,276,1,408,36,Search - Application Status of Kanyasree Prakalpa,6
357,HALDIA BDO,267,155,3248,2676,Apply - Submission of Form for Electoral Roll,1
357,HALDIA BDO,267,127,2577,2185,Search - Application Status of Digital Ration Card Application,2
357,HALDIA BDO,267,408,2322,1920,Search - Status of Application of Swasthya Sathi Card,3
357,HALDIA BDO,267,382,2190,1744,Status of Application (Krishak Bandhu),4
357,HALDIA BDO,267,352,1858,1684,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
357,HALDIA BDO,267,358,1466,1312,Search - Download of e-Ration Card,6
358,KHEJURI-I BDO,277,4,3714,434,Application for Income Certificates,1
358,KHEJURI-I BDO,277,128,1190,152,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
358,KHEJURI-I BDO,277,358,1060,173,Search - Download of e-Ration Card,3
358,KHEJURI-I BDO,277,405,1046,251,Modify - Member Name Correction after Receiving Card (Form  C),4
358,KHEJURI-I BDO,277,406,799,217,Apply- Addition of New Member after Receiving Card (Form  A),5
358,KHEJURI-I BDO,277,352,787,233,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
359,KHEJURI-II BDO,278,408,4735,3637,Search - Status of Application of Swasthya Sathi Card,1
359,KHEJURI-II BDO,278,127,4504,3412,Search - Application Status of Digital Ration Card Application,2
359,KHEJURI-II BDO,278,199,2968,900,Apply - Payment of WBSEDCL Electricity Bill,3
359,KHEJURI-II BDO,278,128,1736,1103,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
359,KHEJURI-II BDO,278,352,1187,920,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
359,KHEJURI-II BDO,278,96,710,552,Search - Taposali Bandhu Pension Scheme,6
360,PANSKURA-II/KOLAGHAT BDO,263,352,4937,2596,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
360,PANSKURA-II/KOLAGHAT BDO,263,119,4637,2385,Payment - Tax or Fees,2
360,PANSKURA-II/KOLAGHAT BDO,263,4,2417,1674,Application for Income Certificates,3
360,PANSKURA-II/KOLAGHAT BDO,263,137,2358,1602,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form  B),4
360,PANSKURA-II/KOLAGHAT BDO,263,128,2333,1561,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
360,PANSKURA-II/KOLAGHAT BDO,263,382,2318,1593,Status of Application (Krishak Bandhu),6
361,MAHISADAL BDO,268,126,1896,1311,Apply - New Digital Ration Card,1
361,MAHISADAL BDO,268,164,1681,1227,Apply - Samajik Suraksha Yojana Application ,2
361,MAHISADAL BDO,268,4,1638,1431,Application for Income Certificates,3
361,MAHISADAL BDO,268,6,1412,960,Caste Certificate,4
361,MAHISADAL BDO,268,478,1035,936,Apply - Ordinary Residencial Certificate,5
361,MAHISADAL BDO,268,155,825,600,Apply - Submission of Form for Electoral Roll,6
362,MOYNA BDO,264,4,1599,1503,Application for Income Certificates,1
362,MOYNA BDO,264,155,1503,1426,Apply - Submission of Form for Electoral Roll,2
362,MOYNA BDO,264,382,1474,1395,Status of Application (Krishak Bandhu),3
362,MOYNA BDO,264,192,1281,1209,Application for EWS Certificates,4
362,MOYNA BDO,264,164,1205,1161,Apply - Samajik Suraksha Yojana Application ,5
362,MOYNA BDO,264,432,1163,1101,Apply - BENFISH Property Booking,6
363,NANDAKUMAR BDO,265,408,2145,1543,Search - Status of Application of Swasthya Sathi Card,1
363,NANDAKUMAR BDO,265,382,2103,1508,Status of Application (Krishak Bandhu),2
363,NANDAKUMAR BDO,265,358,1654,1296,Search - Download of e-Ration Card,3
363,NANDAKUMAR BDO,265,352,1539,1243,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
363,NANDAKUMAR BDO,265,127,1284,1026,Search - Application Status of Digital Ration Card Application,5
363,NANDAKUMAR BDO,265,128,955,815,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
364,NANDIGRAM-I BDO,269,170,3072,1008,Apply - Plot Information,1
364,NANDIGRAM-I BDO,269,4,1258,751,Application for Income Certificates,2
364,NANDIGRAM-I BDO,269,485,1146,606,eDistrict Dashboard,3
364,NANDIGRAM-I BDO,269,367,1126,515,Search - GRN Information,4
364,NANDIGRAM-I BDO,269,199,1016,348,Apply - Payment of WBSEDCL Electricity Bill,5
364,NANDIGRAM-I BDO,269,172,795,354,Search - Property Information,6
365,NANDIGRAM-II BDO,270,4,2147,927,Application for Income Certificates,1
365,NANDIGRAM-II BDO,270,151,1055,678,Apply - Local Residence (Domicile) Certificate,2
365,NANDIGRAM-II BDO,270,470,1018,631,Payment - e-Payment Stamp Duty & Registration Fees,3
365,NANDIGRAM-II BDO,270,199,843,273,Apply - Payment of WBSEDCL Electricity Bill,4
365,NANDIGRAM-II BDO,270,367,662,551,Search - GRN Information,5
365,NANDIGRAM-II BDO,270,137,643,559,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form  B),6
366,PANSKURA-I BDO,476,127,1999,255,Search - Application Status of Digital Ration Card Application,1
366,PANSKURA-I BDO,476,4,1313,133,Application for Income Certificates,2
366,PANSKURA-I BDO,476,470,1131,115,Payment - e-Payment Stamp Duty & Registration Fees,3
366,PANSKURA-I BDO,476,408,815,124,Search - Status of Application of Swasthya Sathi Card,4
366,PANSKURA-I BDO,476,151,754,82,Apply - Local Residence (Domicile) Certificate,5
366,PANSKURA-I BDO,476,358,588,98,Search - Download of e-Ration Card,6
367,PATASHPUR-I BDO,272,126,2931,340,Apply - New Digital Ration Card,1
367,PATASHPUR-I BDO,272,358,2601,400,Search - Download of e-Ration Card,2
367,PATASHPUR-I BDO,272,127,2429,450,Search - Application Status of Digital Ration Card Application,3
367,PATASHPUR-I BDO,272,352,2405,443,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
367,PATASHPUR-I BDO,272,4,2400,413,Application for Income Certificates,5
367,PATASHPUR-I BDO,272,408,2355,353,Search - Status of Application of Swasthya Sathi Card,6
368,PATASHPUR-II BDO,273,127,2944,1309,Search - Application Status of Digital Ration Card Application,1
368,PATASHPUR-II BDO,273,358,2049,1122,Search - Download of e-Ration Card,2
368,PATASHPUR-II BDO,273,267,1716,1004,Info - Old Age Pension Scheme,3
368,PATASHPUR-II BDO,273,64,846,595,Search - Bangla Shasya Bima,4
368,PATASHPUR-II BDO,273,382,689,663,Status of Application (Krishak Bandhu),5
368,PATASHPUR-II BDO,273,119,530,503,Payment - Tax or Fees,6
369,RAMNAGAR-I BDO,280,352,1261,289,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
369,RAMNAGAR-I BDO,280,406,959,236,Apply- Addition of New Member after Receiving Card (Form  A),2
369,RAMNAGAR-I BDO,280,408,801,199,Search - Status of Application of Swasthya Sathi Card,3
369,RAMNAGAR-I BDO,280,127,642,147,Search - Application Status of Digital Ration Card Application,4
369,RAMNAGAR-I BDO,280,128,625,129,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
369,RAMNAGAR-I BDO,280,126,349,78,Apply - New Digital Ration Card,6
370,RAMNAGAR-II BDO,281,4,14311,1095,Application for Income Certificates,1
370,RAMNAGAR-II BDO,281,352,3490,796,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
370,RAMNAGAR-II BDO,281,151,3172,419,Apply - Local Residence (Domicile) Certificate,3
370,RAMNAGAR-II BDO,281,408,1516,238,Search - Status of Application of Swasthya Sathi Card,4
370,RAMNAGAR-II BDO,281,478,1295,237,Apply - Ordinary Residencial Certificate,5
370,RAMNAGAR-II BDO,281,199,1062,305,Apply - Payment of WBSEDCL Electricity Bill,6
371,SAHID MATANGINI BDO,261,358,2578,1653,Search - Download of e-Ration Card,1
371,SAHID MATANGINI BDO,261,127,2467,1556,Search - Application Status of Digital Ration Card Application,2
371,SAHID MATANGINI BDO,261,128,2420,1554,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
371,SAHID MATANGINI BDO,261,352,2392,1498,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
371,SAHID MATANGINI BDO,261,392,1673,1077,Modify - Add member / FPS of Ration Card Holder,5
371,SAHID MATANGINI BDO,261,4,1628,1179,Application for Income Certificates,6
372,SUTAHATA BDO,475,127,4093,2012,Search - Application Status of Digital Ration Card Application,1
372,SUTAHATA BDO,475,128,2910,1634,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
372,SUTAHATA BDO,475,69,2617,1456,Apply - Krishak Bandhu Scheme,3
372,SUTAHATA BDO,475,382,2533,1389,Status of Application (Krishak Bandhu),4
372,SUTAHATA BDO,475,6,1743,900,Caste Certificate,5
372,SUTAHATA BDO,475,4,1385,861,Application for Income Certificates,6
373,TAMLUK BDO,260,352,9583,5698,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
373,TAMLUK BDO,260,485,3915,2669,eDistrict Dashboard,2
373,TAMLUK BDO,260,382,3852,1802,Status of Application (Krishak Bandhu),3
373,TAMLUK BDO,260,358,3811,2814,Search - Download of e-Ration Card,4
373,TAMLUK BDO,260,267,2330,1721,Info - Old Age Pension Scheme,5
373,TAMLUK BDO,260,4,2271,1607,Application for Income Certificates,6
374,ARSHA BDO,289,352,512,395,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
374,ARSHA BDO,289,199,246,154,Apply - Payment of WBSEDCL Electricity Bill,2
374,ARSHA BDO,289,408,116,108,Search - Status of Application of Swasthya Sathi Card,3
374,ARSHA BDO,289,4,97,93,Application for Income Certificates,4
374,ARSHA BDO,289,128,95,93,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
374,ARSHA BDO,289,169,89,66,Apply - ROR Application ,6
375,BAGHMUNDI BLOCK,298,408,366,333,Search - Status of Application of Swasthya Sathi Card,1
375,BAGHMUNDI BLOCK,298,4,184,164,Application for Income Certificates,2
375,BAGHMUNDI BLOCK,298,127,153,145,Search - Application Status of Digital Ration Card Application,3
375,BAGHMUNDI BLOCK,298,199,149,89,Apply - Payment of WBSEDCL Electricity Bill,4
375,BAGHMUNDI BLOCK,298,6,123,119,Caste Certificate,5
375,BAGHMUNDI BLOCK,298,358,78,77,Search - Download of e-Ration Card,6
376,BALARAMPUR BDO,288,199,434,178,Apply - Payment of WBSEDCL Electricity Bill,1
376,BALARAMPUR BDO,288,168,276,232,Apply - Mutation Application,2
376,BALARAMPUR BDO,288,169,216,205,Apply - ROR Application ,3
376,BALARAMPUR BDO,288,367,125,118,Search - GRN Information,4
376,BALARAMPUR BDO,288,170,79,73,Apply - Plot Information,5
376,BALARAMPUR BDO,288,22,63,58,Apply - Land Revenue (Khajna),6
377,BANDAWAN BLOCK,292,6,1327,174,Caste Certificate,1
377,BANDAWAN BLOCK,292,358,124,37,Search - Download of e-Ration Card,2
377,BANDAWAN BLOCK,292,126,98,26,Apply - New Digital Ration Card,3
377,BANDAWAN BLOCK,292,199,45,18,Apply - Payment of WBSEDCL Electricity Bill,4
377,BANDAWAN BLOCK,292,352,37,25,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
377,BANDAWAN BLOCK,292,128,7,5,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
378,BARABAZAR BLOCK,294,6,811,330,Caste Certificate,1
378,BARABAZAR BLOCK,294,199,334,153,Apply - Payment of WBSEDCL Electricity Bill,2
378,BARABAZAR BLOCK,294,128,124,85,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
378,BARABAZAR BLOCK,294,4,90,84,Application for Income Certificates,4
378,BARABAZAR BLOCK,294,352,71,60,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
378,BARABAZAR BLOCK,294,169,41,35,Apply - ROR Application ,6
379,HURA BLOCK,287,408,1779,1202,Search - Status of Application of Swasthya Sathi Card,1
379,HURA BLOCK,287,128,270,236,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
379,HURA BLOCK,287,131,250,222,Apply for Birth & Death Certificate,3
379,HURA BLOCK,287,306,150,134,Search - NSAP under Jai Bangla,4
379,HURA BLOCK,287,199,132,68,Apply - Payment of WBSEDCL Electricity Bill,5
379,HURA BLOCK,287,358,129,120,Search - Download of e-Ration Card,6
380,JHALDA -I BLOCK,295,199,422,215,Apply - Payment of WBSEDCL Electricity Bill,1
380,JHALDA -I BLOCK,295,408,337,333,Search - Status of Application of Swasthya Sathi Card,2
380,JHALDA -I BLOCK,295,127,107,106,Search - Application Status of Digital Ration Card Application,3
380,JHALDA -I BLOCK,295,358,63,62,Search - Download of e-Ration Card,4
380,JHALDA -I BLOCK,295,267,39,39,Info - Old Age Pension Scheme,5
380,JHALDA -I BLOCK,295,356,27,16,Search - Regenerate Receipt of WBSEDCL,6
381,JHALDA-II BLOCK,296,199,333,140,Apply - Payment of WBSEDCL Electricity Bill,1
381,JHALDA-II BLOCK,296,267,55,49,Info - Old Age Pension Scheme,2
381,JHALDA-II BLOCK,296,408,14,14,Search - Status of Application of Swasthya Sathi Card,3
381,JHALDA-II BLOCK,296,266,4,4,Info - Widow Pension Scheme,4
381,JHALDA-II BLOCK,296,357,4,4,Payment History - WBSEDCL,4
381,JHALDA-II BLOCK,296,356,2,2,Search - Regenerate Receipt of WBSEDCL,5
381,JHALDA-II BLOCK,296,366,2,2,Apply - Manabik Pension Scheme (Disability Pension Scheme),5
381,JHALDA-II BLOCK,296,367,2,1,Search - GRN Information,5
381,JHALDA-II BLOCK,296,420,1,1,Search - Payment Receipt New Connection (LT),6
381,JHALDA-II BLOCK,296,484,1,1,eChallan,6
382,JOYPUR BLOCK,297,199,226,113,Apply - Payment of WBSEDCL Electricity Bill,1
382,JOYPUR BLOCK,297,4,135,126,Application for Income Certificates,2
382,JOYPUR BLOCK,297,267,110,100,Info - Old Age Pension Scheme,3
382,JOYPUR BLOCK,297,478,90,87,Apply - Ordinary Residencial Certificate,4
382,JOYPUR BLOCK,297,408,45,41,Search - Status of Application of Swasthya Sathi Card,5
382,JOYPUR BLOCK,297,127,36,36,Search - Application Status of Digital Ration Card Application,6
383,KASHIPUR BLOCK,304,199,419,250,Apply - Payment of WBSEDCL Electricity Bill,1
383,KASHIPUR BLOCK,304,6,151,145,Caste Certificate,2
383,KASHIPUR BLOCK,304,4,50,44,Application for Income Certificates,3
383,KASHIPUR BLOCK,304,128,38,37,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
383,KASHIPUR BLOCK,304,356,27,23,Search - Regenerate Receipt of WBSEDCL,5
383,KASHIPUR BLOCK,304,352,23,23,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
384,MANBAZAR-I BLOCK,290,4,2455,2114,Application for Income Certificates,1
384,MANBAZAR-I BLOCK,290,6,1966,1723,Caste Certificate,2
384,MANBAZAR-I BLOCK,290,358,809,789,Search - Download of e-Ration Card,3
384,MANBAZAR-I BLOCK,290,516,334,321,Apply - GP Certificate,4
384,MANBAZAR-I BLOCK,290,199,268,116,Apply - Payment of WBSEDCL Electricity Bill,5
